Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Occupation_Label,Total_Expense,Total_Potential_Savings,Effective_Income,Overspending,Predicted_Expense
13755,51,3,2,2,2063,0,417,1652,794,276,505,575,629,1262,226,7,1074,5351,384,152,25,42,94,3,60,56,,8399,1632,6425,True,8161.401130476905
56309,45,3,0,0,16892,0,2308,6147,3223,2112,2558,4031,2704,4189,958,14,8189,11182,1760,582,581,412,272,41,145,66,,45122,7718,19371,True,43981.68982035373
75798,37,4,0,1,15159,7498,2815,8779,4381,3108,3288,3343,2558,7310,1388,13,9882,16166,935,1103,719,754,940,6,31,200,,59627,9376,26048,True,59959.137870240025
15559,42,0,2,1,3111,1279,445,1779,882,448,355,694,733,0,380,5,912,5448,346,121,77,18,164,21,0,80,,10106,1654,6360,True,9775.771290076647
64838,44,2,2,0,19451,0,3091,9723,3679,2755,1316,3604,2289,5522,1007,10,7082,12397,1030,418,444,319,886,9,55,243,,52437,6808,19479,True,52882.36892032015
41738,47,3,0,2,6260,0,1734,6209,3110,1748,939,2479,1407,2153,953,11,4801,14741,1256,784,488,184,644,62,91,156,,26992,7330,19542,True,28302.875602178814
57907,58,3,0,1,11581,11236,1683,6049,4163,1566,2176,3112,2004,3980,1192,10,5895,9159,506,457,428,529,188,37,10,199,,48742,4708,15054,True,48876.516832856796
136815,37,1,1,2,20522,0,6277,15328,9653,6821,4110,6937,4469,10396,4074,19,26582,48224,1113,2525,852,331,1319,6,137,299,,88587,13164,74806,True,88557.96283869629
24652,18,3,2,2,3697,2873,724,3426,1408,839,1078,1241,1131,2338,685,9,2439,5205,753,89,156,249,259,45,10,103,,19440,3328,7644,True,18915.945306602094
16415,52,4,3,1,3283,0,808,2161,1115,519,656,1147,726,925,443,8,1378,4628,355,301,96,150,162,15,10,130,,11783,2438,6006,True,11432.288378643389
14725,60,0,1,2,2208,0,695,1530,1067,422,383,1140,475,0,172,9,1429,6629,345,228,44,88,88,21,0,23,,8092,1674,8058,True,7610.893347345114
15619,41,0,1,1,3123,0,500,1600,879,665,415,1007,481,0,389,9,1497,6555,443,191,80,55,267,8,0,84,,9059,2256,8052,True,8586.139165561695
28205,42,3,2,2,4230,2901,1125,3052,1763,621,1235,2179,1292,2486,521,5,1692,6795,739,218,174,171,195,33,108,119,,21405,3514,8487,True,22061.569195282722
39413,57,2,2,0,11824,0,1421,4794,2647,1890,1571,1681,1883,2164,1046,9,3687,8487,1109,476,404,190,179,80,61,119,,30921,5236,12174,True,31153.54668595547
37432,29,4,1,0,11229,0,1665,5362,2153,1165,1142,2663,1237,3414,1046,8,3214,6351,1567,561,67,184,214,9,17,121,,31076,5480,9565,True,31243.157164221495
58145,28,3,2,0,17443,0,2667,6896,4179,2814,2779,3362,2404,4272,703,11,6966,10621,1459,695,560,284,271,103,125,175,,47519,7344,17587,True,47278.7942060903
30313,47,4,2,0,9094,0,1179,3461,2043,1220,958,1346,1249,3009,754,8,2646,5996,650,199,315,88,158,12,65,179,,24313,3332,8642,True,24314.243652076722
95968,30,2,3,1,19193,0,3518,11034,5677,3572,2220,7326,3976,5328,1178,14,13647,32940,1754,1663,452,264,2139,150,95,328,,63022,13690,46587,True,66017.42286112758
24275,64,4,0,0,7282,1672,732,3189,1477,1123,637,1309,753,1950,303,5,1279,3840,358,341,126,133,164,31,28,75,,20427,2512,5119,True,20467.646695743188
264365,42,4,1,0,79309,0,12425,31318,16117,12301,7328,17148,7984,24201,2725,22,53503,53503,1798,1582,771,1944,4239,103,943,385,,210856,23530,107006,True,201167.83842442554
49488,42,4,2,0,14846,3710,1889,6077,3171,2011,2402,2851,1923,4549,1413,11,4640,4640,689,791,368,591,291,58,103,157,,44842,6096,9280,True,44309.27745019448
15111,34,0,0,1,3022,0,332,1819,1002,399,513,677,457,0,261,9,1370,6625,203,192,62,33,102,22,0,53,,8482,1334,7995,True,8092.419249339826
12736,29,2,0,0,3820,0,510,1518,819,284,503,797,567,1139,178,5,643,2596,156,212,19,70,141,18,1,10,,10135,1254,3239,True,9333.223938633051
44131,28,0,0,1,8826,7116,1164,4775,2407,1797,1065,2392,1382,0,924,11,5062,12277,909,380,313,267,269,20,0,100,,31848,4516,17339,True,32139.86125407463
25088,27,1,2,0,7526,0,608,3669,1755,1011,893,1720,821,2401,354,8,2108,4324,769,180,197,73,280,28,31,83,,20758,3282,6432,True,20027.320172670286
53111,34,3,1,1,10622,4260,2633,5671,2821,2450,2426,4039,2383,4432,1056,13,7064,10313,1512,219,636,259,455,10,76,199,,42793,6732,17377,True,42056.90432594079
43806,62,0,1,0,13142,3366,2054,5675,2410,1758,877,2086,2088,0,1243,13,6028,9102,1623,569,161,65,156,12,0,315,,34699,5802,15130,True,33400.986206173824
28302,33,4,2,0,8490,0,1183,2914,1971,613,1168,1569,963,1952,624,7,2220,6850,840,147,96,289,175,30,86,108,,21447,3542,9070,True,21863.063995755718
15237,37,1,2,1,3047,0,573,1661,966,636,672,763,722,1466,455,8,1238,4271,266,180,85,36,160,11,38,30,,10961,1612,5509,True,10189.83620688205
8929,22,2,1,2,1339,878,281,1039,599,261,186,585,291,533,128,6,623,2804,283,150,31,50,103,4,15,26,,6120,1324,3427,True,5137.1329970202605
20988,58,2,1,1,4197,3924,619,2305,1223,473,692,1095,957,1520,368,9,2029,3610,312,151,63,63,210,10,59,53,,17373,1842,5639,True,16334.804963870258
59520,49,0,1,2,8928,0,1791,7094,3097,2933,1960,3404,1970,0,1730,10,6396,26609,1408,830,166,298,897,54,0,220,,32907,7746,33005,False,36928.9721095626
35604,44,4,3,1,7120,0,1195,4795,2783,1742,1654,2146,1132,2540,945,9,3405,9546,1260,399,178,224,424,34,16,103,,26052,5276,12951,True,26768.536701621637
11074,21,4,0,1,2214,1532,335,1465,726,547,353,621,466,680,309,5,641,1819,280,72,129,28,180,10,26,46,,9248,1542,2460,True,8388.813893180273
34458,58,2,3,2,5168,5728,921,4392,2197,891,1568,1940,1353,2635,565,9,3367,7093,229,485,166,398,417,3,29,113,,27358,3680,10460,True,27135.51508608672
40831,24,4,3,1,8166,0,1934,4702,3185,1188,1083,1854,1640,2421,1103,13,5357,13550,1070,768,225,316,182,1,9,228,,27276,5598,18907,True,27948.30491006652
14792,63,3,2,0,4437,0,632,2104,1176,732,302,689,652,946,399,7,1052,2718,515,176,64,72,173,25,34,114,,12069,2346,3770,True,11226.104480513028
33925,31,0,0,2,5088,0,1331,4849,1752,1348,982,2555,1347,0,658,7,2441,14010,1060,374,319,286,497,65,0,110,,19910,5422,16451,True,21903.725976428144
31430,56,0,0,0,9429,0,1046,3488,1872,978,1486,1390,1464,0,415,8,2592,9857,281,141,151,273,299,13,0,82,,21568,2480,12449,True,22186.36155059077
12022,41,4,1,1,2404,0,530,1784,831,457,349,864,483,996,351,8,1000,2969,189,118,81,87,126,10,41,50,,9049,1404,3969,True,8264.073754579107
39941,35,2,2,0,11982,6304,991,4321,3067,1842,1097,2667,1256,3989,977,5,1441,1441,1027,492,306,182,388,53,16,265,,38493,5458,2882,True,38625.99815726743
46984,55,3,2,0,14095,0,1136,5305,3173,1954,1039,3324,1438,3431,1007,14,6842,11078,1591,545,187,220,732,58,122,276,,35902,7462,17920,True,35097.04544540802
71352,56,3,1,1,14270,13734,3469,9730,5673,2068,2003,5636,2952,5170,2047,12,4595,4595,844,1459,564,365,589,48,79,465,,66752,8826,9190,True,67574.76781065084
69702,57,3,1,0,20910,10703,3364,9489,4910,1621,1437,3105,2700,4783,1093,13,5582,5582,950,982,171,285,724,12,121,293,,64115,7076,11164,True,64349.36246678053
9964,18,1,3,2,1494,0,399,1114,501,386,238,419,340,724,246,9,971,4100,143,48,99,38,65,0,0,66,,5861,918,5071,True,4903.9287689865705
14167,34,4,1,1,2833,974,481,1784,917,295,645,982,455,1206,289,8,1204,3302,104,178,58,165,60,6,49,45,,10861,1330,4506,True,10161.227554807756
45296,43,3,1,1,9059,3637,2114,4590,3563,954,1614,2101,1757,2422,609,14,6403,12870,304,999,163,343,387,80,100,45,,32420,4842,19273,True,32302.96689937804
45251,39,4,2,1,9050,7033,1909,5826,2506,1513,1694,2880,1687,3968,981,12,5558,6199,1594,537,274,285,641,75,64,140,,39047,7220,11757,True,37953.575188516275
45296,56,2,3,1,9059,0,1950,6624,3536,1897,1281,2643,1555,4341,795,12,5778,11610,392,531,200,349,724,67,11,127,,33681,4802,17388,True,33566.84851934701
654180,35,2,0,1,130836,53807,25852,71195,37973,19972,30092,48804,25048,57928,14853,21,137816,137816,20772,5786,1797,3390,3692,995,2436,1635,,516360,81006,275632,True,491913.6127295726
47366,55,2,3,1,9473,8241,2257,4770,3665,960,1288,3433,2316,3049,1382,11,5396,6526,575,752,198,149,937,23,109,160,,40834,5806,11922,True,39829.64632609385
74414,45,1,2,2,11162,0,2182,10345,5082,3668,1575,4412,3196,6131,1219,12,9122,25437,1816,729,945,470,1296,7,204,206,,48972,11346,34559,True,51797.56862400139
64353,38,2,0,2,9653,0,1801,9473,3927,1838,1830,3673,1964,3437,1571,13,8756,25183,2476,987,215,473,650,19,161,324,,39167,10610,33939,True,41648.59253267298
50517,55,4,3,0,15155,9191,1901,5748,3905,2275,2439,2868,2311,2918,1208,14,592,592,908,480,219,566,585,65,26,66,,49919,5830,1184,True,51398.82769351947
23312,50,0,1,2,3496,0,711,3366,1227,889,597,1476,794,0,257,5,1172,10494,982,179,185,110,233,36,0,61,,12813,3572,11666,True,14108.617885448537
55057,47,0,3,1,11011,6175,1194,6759,3972,1816,2450,3334,2078,0,782,10,5962,15482,1288,419,244,707,726,8,0,104,,39571,6992,21444,True,40739.76636917055
16166,59,4,0,2,2424,1735,789,2256,1096,516,654,980,789,1441,266,9,1608,3214,280,206,48,160,240,9,5,41,,12946,1978,4822,True,12038.280370805498
24822,25,0,3,1,4964,0,1169,2856,1523,1077,1225,1769,839,0,267,5,1412,9128,161,446,274,232,413,37,0,75,,15689,3276,10540,True,16576.972321745106
20346,47,3,3,1,4069,1385,413,2979,1344,665,769,1275,971,1233,436,8,1744,4802,376,189,145,77,306,31,2,69,,15539,2390,6546,True,15109.16171499209
32030,56,0,3,0,9609,0,1474,3318,2334,1246,1086,2450,1144,0,689,8,2745,8676,950,673,121,266,600,14,0,64,,23350,5376,11421,True,23588.902620004934
191124,26,1,1,1,38224,0,6791,27502,10227,7509,4391,11965,8101,14097,3779,23,44883,58532,5719,616,717,641,3077,8,670,359,,132586,23614,103415,True,125314.23081527586
6735,50,2,2,1,1347,1284,236,786,390,213,271,530,220,405,191,6,409,859,203,58,58,46,63,10,11,38,,5873,974,1268,True,4371.854457124064
51946,60,0,2,1,10389,0,1299,5206,3191,1147,1400,3957,2389,0,1331,14,7492,21633,1406,345,169,146,852,51,0,383,,30309,6704,29125,True,31713.12417563776
8256,46,0,2,1,1651,0,213,948,594,186,214,459,260,0,195,9,793,3532,108,80,40,11,31,5,0,33,,4720,616,4325,True,3487.3072285175294
20566,48,1,3,1,4113,2530,584,2890,1584,939,557,1590,923,1133,392,6,1276,3324,703,164,53,129,277,28,21,93,,17235,2936,4600,True,16541.286649687347
71690,20,1,0,1,14338,0,2629,7512,5590,1885,1989,4107,2192,4617,1522,14,10301,25303,1256,574,259,369,715,107,78,184,,46381,7084,35604,True,48137.66894731713
31583,55,0,3,2,4737,4933,1089,4207,1939,1354,1388,1395,1484,0,733,7,2427,8318,249,439,247,288,224,53,0,120,,23259,3240,10745,True,23613.965552866222
12667,28,3,3,2,1900,932,358,1807,807,302,441,636,631,1224,162,9,1233,3460,285,139,48,74,184,14,59,35,,9200,1676,4693,True,8304.716265215666
16927,22,0,2,1,3385,0,747,1954,1307,817,789,828,690,0,481,9,1685,5924,367,192,145,63,104,4,0,78,,10998,1906,7609,True,10327.224915717283
51669,48,3,2,2,7750,0,1578,6299,2670,1200,2372,2799,2433,3594,820,12,6673,20149,1158,243,142,135,811,72,2,55,,31515,5236,26822,True,33502.62096982912
16724,37,2,1,1,3344,0,433,1682,1204,339,553,1169,636,1184,279,9,1549,5897,341,185,70,163,338,0,35,79,,10823,2422,7446,True,10462.89868180276
35671,21,4,3,1,7134,4670,1155,3954,2421,1520,1070,2715,1653,3532,892,9,3472,4949,957,218,135,119,274,9,148,186,,30716,4092,8421,True,30219.070329541948
31113,25,2,1,0,9334,0,1281,3419,1725,1447,936,1763,1464,2741,472,7,2259,6527,258,209,100,177,315,2,68,54,,24582,2366,8786,True,24835.937797367576
17812,59,0,1,2,2671,0,529,2526,1318,566,419,1019,535,0,430,7,1363,7795,445,290,41,68,175,12,0,100,,10013,2262,9158,True,10090.637452796494
166726,52,0,1,1,33345,0,4927,24109,8711,3477,6363,7421,7505,0,2325,24,41005,68537,1729,695,746,1682,1723,176,0,664,,98183,14830,109542,False,94588.42363671753
49815,30,3,2,0,14944,8298,1169,6322,2678,2280,1076,3269,1606,3826,589,13,3755,3755,1062,602,608,64,510,74,108,82,,46057,6220,7510,True,45858.86084128247
5936,22,1,1,1,1187,0,136,766,394,179,253,320,220,399,145,9,571,1932,72,101,24,33,69,2,17,19,,3999,674,2503,True,2505.7622193326797
34825,57,3,3,1,6965,0,1002,3598,2062,1692,827,1493,1420,2906,353,5,1863,12502,1052,556,478,208,354,38,33,37,,22318,5512,14365,True,24754.999813624603
17668,36,1,1,2,2650,0,734,2257,940,774,776,1352,724,1038,360,8,1439,6059,663,161,103,182,163,14,10,57,,11605,2706,7498,True,11310.338118663689
59331,35,1,2,1,11866,8287,2143,6693,4211,2230,2728,2738,2163,3977,1684,12,7492,10604,1237,529,618,554,299,8,43,236,,48720,7048,18096,True,47916.28689914348
15913,50,1,3,1,3182,0,712,1895,871,654,488,800,613,1151,296,7,1245,5247,506,216,172,103,240,28,47,59,,10662,2742,6492,True,10170.979933598323
27368,21,1,3,1,5473,2927,1137,3378,2173,1064,974,1227,1146,2451,640,5,1399,4773,187,386,109,97,157,8,33,113,,22590,2180,6172,True,22658.607887756032
44933,35,0,0,1,8986,0,1758,5805,3510,1864,1188,2462,2174,0,531,11,5077,16650,305,1009,360,95,161,28,0,146,,28278,4208,21727,True,29736.092223924275
59967,63,4,2,0,17990,0,1456,7536,3727,2141,2096,4414,2141,3827,1683,13,7847,12950,692,888,116,175,1273,50,146,233,,47011,7146,20797,True,46934.70703325265
11484,41,4,0,1,2296,0,544,1219,831,433,414,665,424,809,153,9,1105,3688,343,139,88,26,115,15,39,42,,7788,1614,4793,True,7078.956592433753
22956,60,2,2,2,3443,0,479,2856,1703,788,506,1148,720,2018,367,9,2204,8923,588,324,48,94,311,16,44,31,,14028,2912,11127,True,14364.195210789392
20516,46,2,2,0,6155,0,999,2336,1369,641,593,1497,637,1564,485,5,1106,4235,376,302,153,111,214,30,57,65,,16276,2616,5341,True,16062.594019822835
17788,48,2,2,2,2668,0,784,2557,1321,371,860,1111,677,1200,381,5,1010,5852,755,367,73,167,205,13,57,48,,11930,3370,6862,True,12021.740118817483
123169,45,3,0,1,24633,0,3395,13313,9097,2859,4474,6300,4329,10008,3164,21,26164,41590,1140,2474,340,732,1578,150,33,643,,81572,14180,67754,True,79461.23085193612
41478,26,2,1,0,12443,5899,2055,5502,3302,959,943,2612,1251,3978,1241,14,1286,1286,327,328,157,69,565,36,91,319,,40185,3784,2572,True,40504.06339881051
10940,62,2,2,0,3282,2180,365,1532,641,376,400,649,337,1085,113,9,0,-25,94,192,86,39,121,8,34,32,,10960,1212,-25,True,9807.604352912438
62520,43,2,3,0,18756,0,2759,6507,4771,2732,2483,4370,2878,3627,1106,13,8608,12528,613,262,620,604,725,32,99,153,,49989,6216,21136,True,49180.87073814099
163845,64,0,3,1,32769,0,7858,20945,11481,6663,5321,9468,7183,0,3156,21,35924,58996,1399,1350,919,426,597,166,0,202,,104844,10118,94920,True,102344.82066132067
68523,19,2,2,0,20556,0,2393,7661,3782,1795,3005,5460,2778,6102,814,12,8247,14172,1817,1083,345,386,1103,56,302,102,,54346,10388,22419,True,54657.13576174599
8896,23,4,2,0,2669,1355,343,971,487,380,379,441,417,875,152,5,421,421,199,88,49,81,106,10,32,41,,8469,1212,842,True,7262.355190615424
20364,46,0,2,1,4072,0,807,2279,1499,945,557,1275,619,0,567,6,1271,7741,651,363,205,165,345,8,0,129,,12620,3732,9012,True,12933.837269472131
82659,43,1,1,1,16531,0,3100,9655,5144,2608,2828,4313,3990,8259,1228,10,8831,24998,2829,1466,314,734,451,8,133,158,,57656,12186,33829,True,61139.70871665029
17031,45,3,2,1,3406,0,435,2416,1299,660,641,1170,828,1461,470,5,855,4241,150,388,80,80,140,3,41,118,,12786,2000,5096,True,12648.243397004477
42787,24,0,1,0,12836,5368,1230,4943,2799,1588,1850,3231,1433,0,800,12,5302,6705,497,654,311,224,861,64,0,158,,36078,5538,12007,True,34662.50007736712
55751,51,0,1,0,16725,9940,1294,8324,3301,2655,1772,3382,1942,0,598,13,5813,5813,1231,306,168,373,749,16,0,152,,49933,5990,11626,True,48756.50773825243
14291,62,4,2,1,2858,0,472,1435,1080,636,481,624,550,1025,286,6,888,4839,294,140,172,137,41,2,37,33,,9447,1712,5727,True,9363.611036165277
28604,27,2,2,1,5720,0,731,4035,2214,665,709,1412,1129,1854,557,6,1809,9574,1179,212,74,151,208,37,24,80,,19026,3930,11383,True,20230.99503463988
2243,58,1,1,1,448,270,56,241,144,112,45,103,96,139,46,8,197,538,40,14,19,9,28,4,2,13,,1700,258,735,True,-156.20597425850247
13219,57,4,0,1,2643,0,310,1831,855,623,602,734,432,845,209,5,775,4131,417,234,86,118,153,9,29,24,,9084,2140,4906,True,8832.699928299797
24511,64,4,1,2,3676,0,801,3227,1898,551,874,1936,925,1235,407,8,2108,8976,949,296,87,184,420,5,22,73,,15530,4072,11084,True,16296.720020739387
11055,39,0,3,0,3316,0,251,1432,665,542,473,830,349,0,186,9,1066,3005,151,165,151,27,86,7,0,34,,8044,1242,4071,True,6668.906082558056
110733,44,1,2,1,22146,0,4638,12241,7647,2366,3606,8122,4252,8898,3185,19,21852,33627,831,1109,174,451,736,53,155,901,,77101,8820,55479,True,75047.05299865622
9555,56,4,0,1,1911,0,449,1292,490,418,302,703,350,669,156,5,523,2812,175,39,111,38,149,3,33,23,,6740,1142,3335,True,6088.16306016163
21097,39,3,0,0,6329,0,620,2634,1687,813,1037,1114,752,1815,424,5,1135,3868,395,89,177,81,328,36,66,41,,17225,2426,5003,True,17061.73868372227
33307,36,3,2,1,6661,0,1504,4866,1800,1113,1582,2326,1388,2169,683,5,1846,9208,1247,320,271,278,501,31,6,122,,24092,5552,11054,True,25608.41638961834
95032,53,4,0,0,28509,0,3579,10529,5258,2248,3586,3858,3137,6602,1239,10,9737,26481,2939,379,237,436,920,64,235,157,,68545,10734,36218,True,72931.10058043865
9511,26,0,3,1,1902,0,306,1363,519,310,273,519,377,0,276,9,930,3663,319,94,19,42,120,2,0,57,,5845,1306,4593,True,4645.535246056967
76075,36,3,2,0,22822,8963,3375,10433,3911,2232,3261,5097,2825,7104,1532,10,4515,4515,758,310,417,543,974,2,347,222,,71555,7146,9030,True,72751.41127087358
30246,19,0,1,2,4536,0,1319,3167,2216,1437,908,1475,951,0,644,6,1871,13587,418,218,322,182,294,37,0,65,,16653,3072,15458,True,18724.296016928787
13680,45,2,2,0,4104,0,659,1731,869,472,374,691,529,989,327,5,787,2932,506,201,134,45,159,1,40,82,,10745,2336,3719,True,9970.692443865804
43418,56,2,3,1,8683,0,2093,5857,2777,1344,903,2902,2155,3940,490,14,6372,12268,1717,521,117,51,799,34,32,143,,31144,6828,18640,True,30634.33132374362
35178,39,0,0,0,10553,4700,1439,3659,2785,1215,1415,2183,1444,0,785,8,3044,4995,452,174,66,242,294,71,0,125,,30178,2848,8039,True,29471.029241670087
18560,23,4,2,0,5568,1819,879,2196,1050,708,406,1224,772,1342,331,6,1159,2261,160,147,119,55,85,10,47,85,,16295,1416,3420,True,15664.364112424486
31722,64,2,3,1,6344,1926,686,4376,1639,1368,745,2001,997,2350,566,5,1834,8718,1111,255,246,146,505,28,49,145,,22998,4970,10552,True,24142.145886531453
22041,24,2,1,1,4408,0,566,2691,1504,620,1006,1718,797,2120,648,9,2080,5959,486,407,179,259,150,4,93,70,,16078,3296,8039,True,15708.988164204795
32851,23,3,3,1,6570,0,958,3630,2076,931,1170,2586,1368,2727,913,6,2179,9917,904,503,148,222,610,53,121,170,,22929,5462,12096,True,24360.60888717486
50952,50,4,2,1,10190,0,2230,5492,2855,2424,1235,2581,1955,3760,1397,14,7234,16828,853,700,636,276,401,17,132,293,,34119,6616,24062,True,34904.421618986424
106698,31,0,3,2,16004,0,2271,15086,6855,3528,2649,6972,3710,0,2946,17,19047,46672,2910,1948,1003,695,1559,21,0,489,,60021,17250,65719,False,63037.47006812357
11144,18,2,1,1,2228,0,476,1151,619,366,503,696,348,736,242,8,903,3773,283,169,23,104,200,4,14,30,,7365,1654,4676,True,6578.43516886086
165277,42,4,2,0,49583,17611,6630,17532,13004,7163,5048,6954,6353,14568,2484,19,18341,18341,3974,2423,873,1386,498,199,250,293,,146930,19792,36682,True,147562.661456353
6293,23,2,0,2,944,0,291,892,483,171,276,285,293,352,115,8,525,2186,114,119,17,82,63,8,1,17,,4102,842,2711,True,2853.9797618988305
26569,45,3,2,2,3985,0,569,3548,1745,675,866,1470,1222,2229,503,6,1808,9751,973,421,123,57,403,8,83,130,,16812,4396,11559,True,18035.22619987668
48031,35,4,1,1,9606,0,1856,5368,3048,2141,1042,2537,2031,3661,590,10,5161,16147,1512,480,501,101,430,43,91,134,,31880,6584,21308,True,33842.278021180406
37561,44,1,1,0,11268,0,863,4068,2195,1222,1183,1960,1432,3713,969,7,2790,8684,1145,375,205,230,405,49,164,273,,28873,5692,11474,True,29585.208501755547
18229,19,3,2,0,5468,0,395,1925,1307,684,791,864,810,1711,298,5,1057,3971,356,272,88,115,83,0,83,33,,14253,2060,5028,True,14000.048250292466
25398,57,0,1,1,5079,0,1229,2601,1374,564,1264,2004,1108,0,535,9,2301,9634,139,325,70,270,339,14,0,106,,15758,2526,11935,True,16129.200885675822
20222,38,4,3,1,4044,3226,539,2235,1458,701,473,1517,713,1425,546,6,1351,3339,267,82,45,91,343,30,47,47,,16877,1904,4690,True,16483.216032948072
18722,40,2,3,0,5616,2305,480,2590,1192,554,473,786,777,1452,212,8,1518,2279,747,291,111,92,119,27,23,58,,16437,2936,3797,True,15298.112510907991
59197,19,4,0,1,11839,10548,2737,7739,3963,2048,2888,4729,2861,5223,1005,11,3612,3612,1564,534,404,181,452,54,7,178,,55580,6748,7224,True,56215.45292241893
39917,33,0,2,0,11975,3086,1172,5426,2819,1578,1866,1639,1468,0,1121,6,2599,7761,970,230,366,392,135,68,0,110,,32150,4542,10360,True,32812.87875398557
17233,21,4,0,2,2585,1435,782,2562,1239,441,691,751,531,915,239,5,865,5057,494,237,77,97,103,23,31,55,,12171,2234,5922,True,12394.816615294396
61613,51,2,3,1,12322,9035,2471,7475,4337,2088,1939,4086,2732,4963,1191,10,6168,8967,943,776,259,494,714,23,167,208,,52639,7168,15135,True,52655.356613990734
38360,22,3,0,2,5754,0,985,5611,2272,1726,1537,1786,1894,3296,755,5,2017,12739,369,243,333,365,122,73,141,197,,25616,3686,14756,True,28268.455130810496
57482,51,3,1,1,11496,0,2045,5969,3131,1715,1350,2655,2439,3885,842,10,6254,21951,1462,450,343,314,396,40,34,205,,35527,6488,28205,True,38678.21896727315
49645,39,2,2,1,9929,8577,1977,6921,2926,1207,1092,2338,2210,3464,1218,12,6431,7783,1325,388,205,297,668,37,161,328,,41859,6818,14214,True,40576.46720413929
15456,63,1,2,0,4636,0,644,2026,853,531,692,1235,627,1077,279,5,790,2852,137,164,76,138,151,25,34,68,,12600,1586,3642,True,11784.981076595968
19164,37,1,2,1,3832,2957,660,2528,1452,424,603,1137,694,1716,523,8,1640,2633,498,148,56,132,147,1,58,66,,16526,2212,4273,True,15297.196196708559
54545,56,3,3,0,16363,6360,1671,5459,2833,1309,2300,3370,2395,5229,659,13,6590,6590,1480,714,163,343,873,22,200,52,,47948,7694,13180,True,46679.81732208455
